userId,anonymousId,sessionId,browser,country,timestamp,qty,amount
2427,Chrome2427__0.30754893131863614,0.6421327386909317,Chrome,UK,2023-04-20 16:03:18,11,70
1872,Chrome1872__0.6519118735014193,0.7539680484268454,Chrome,US,2023-04-20 16:03:47,5,\N
146,Chrome146__0.023420472742079035,0.08875929791433634,Chrome,UK,2023-04-20 16:15:05,6,18
1177,Chrome1177__0.7552995307820987,0.610742280198417,Chrome,UK,2023-04-20 16:18:52,4,36
716,Chrome716__0.7061478561232748,0.646678143927915,Chrome,UK,2023-04-20 16:23:34,4,32
596,Safari596__0.23488674417541144,0.9964056929025915,Safari,UK,2023-04-20 16:26:39,7,28
1368,Chrome1368__0.41239334267961336,0.8107108911466256,Chrome,CA,2023-04-20 16:37:22,3,\N
1270,Chrome1270__0.9807058751297624,0.23484419855188365,Chrome,US,2023-04-20 16:39:50,3,6
1820,Chrome1820__0.9853342298585908,0.9743094123107208,Chrome,US,2023-04-20 16:40:16,3,18
1309,Chrome1309__0.06745432284665975,0.3418052351958407,Chrome,AU,2023-04-20 16:47:07,7,\N
1748,Safari1748__0.8369778427461316,0.22215954068939348,Safari,CA,2023-04-20 17:38:22,7,40
2890,Opera2890__0.7614339728667474,0.1104471905813531,Opera,US,2023-04-20 17:40:53,5,50
68,Chrome68__0.3616629297715246,0.5495250618804326,Chrome,CA,2023-04-20 17:49:00,5,30
2430,Firefox2430__0.04687997329277427,0.7433528582196673,Firefox,US,2023-04-20 17:49:45,2,\N
2309,Chrome2309__0.3960859661785563,0.786211336209365,Chrome,AU,2023-04-20 17:50:24,3,\N
2899,Chrome2899__0.5707026990844815,0.06863201539078179,Chrome,AU,2023-04-20 18:11:57,11,42
1762,Safari1762__0.03916380307677669,0.9384745411538002,Safari,US,2023-04-20 18:15:19,5,15
2595,Chrome2595__0.9052513202219825,0.5865927560662425,Chrome,US,2023-04-20 18:17:34,9,66
2197,Chrome2197__0.48952652390285234,0.41031856253255006,Chrome,UK,2023-04-20 18:25:54,4,4
467,Chrome467__0.46190143114268145,0.8638750493499965,Chrome,UK,2023-04-20 18:31:51,4,20
2158,Chrome2158__0.8655277559117629,0.3110346367635286,Chrome,CA,2023-04-20 18:31:56,6,60
1864,Chrome1864__0.6849391165222061,0.017185629865846597,Chrome,US,2023-04-20 18:37:17,10,92
1427,Chrome1427__0.17324472162793003,0.37229007665226943,Chrome,UK,2023-04-20 18:41:38,2,12
3173,Chrome3173__0.1619947334416889,0.4754425615253366,Chrome,US,2023-04-21 07:05:34,3,9
869,Chrome869__0.47384889429508115,0.775100039751381,Chrome,AU,2023-04-21 07:09:17,16,78
2768,Chrome2768__0.9974474084266958,0.7779542044469798,Chrome,CA,2023-04-21 07:20:06,4,36
2712,Chrome2712__0.7365742349827737,0.7488794866959774,Chrome,US,2023-04-21 07:21:23,6,30
2054,Safari2054__0.6003115604685314,0.8787492318081909,Safari,US,2023-04-21 07:27:34,3,3
727,Chrome727__0.7090981223101325,0.4994301464816804,Chrome,UK,2023-04-21 07:34:32,4,32
3117,Chrome3117__0.6058472524114522,0.6584561074742481,Chrome,UK,2023-04-21 08:07:13,3,18
1851,Chrome1851__0.4480238144707407,0.07317892690404482,Chrome,US,2023-04-21 08:12:31,11,85
230,Safari230__0.3280841669608592,0.8178208310606667,Safari,US,2023-04-21 08:14:52,11,\N
3015,Chrome3015__0.5539123716867018,0.9873518394909777,Chrome,US,2023-04-21 08:18:52,7,21
118,Edge118__0.4976414120474677,0.5243493041341232,Edge,CA,2023-04-21 08:31:44,4,32
703,Safari703__0.09011238672381539,0.4091798478302284,Safari,US,2023-04-21 08:32:27,7,52
1411,Chrome1411__0.44673041873107544,0.4435036473384488,Chrome,US,2023-04-21 08:43:13,3,30
2397,Chrome2397__0.3495447703622354,0.8357987909379148,Chrome,UK,2023-04-21 08:44:37,2,2
2611,Chrome2611__0.4279266520466798,0.2522236293037894,Chrome,US,2023-04-21 09:15:48,7,28
182,Safari182__0.6221617213030186,0.45495361510600496,Safari,US,2023-04-21 09:26:19,11,\N
3304,Chrome3304__0.7225545650536154,0.08328157151919968,Chrome,US,2023-04-21 09:40:31,14,110
2379,Firefox2379__0.13025793716226963,0.49350183233887424,Firefox,AU,2023-04-21 09:49:33,3,18
2174,Chrome2174__0.9712110054693919,0.6706316880254084,Chrome,US,2023-04-21 09:50:20,3,27
2655,Chrome2655__0.2481115940280494,0.19685416505991404,Chrome,US,2023-04-21 10:05:28,7,\N
898,Chrome898__0.7170672387936838,0.7472938794728463,Chrome,CA,2023-04-21 10:41:47,6,54
1803,Safari1803__0.48065347147924786,0.8934454833597989,Safari,US,2023-04-21 10:45:05,4,17
1039,Chrome1039__0.47893710845212056,0.9491408966605033,Chrome,AU,2023-04-21 11:12:34,8,45
2342,Chrome2342__0.952210817446896,0.8243416204244514,Chrome,US,2023-04-21 11:16:20,11,74
3319,Chrome3319__0.34401523740535445,0.1717402095400773,Chrome,AU,2023-04-21 11:25:56,6,\N
1488,Chrome1488__0.9470197441788797,0.7277128861282003,Chrome,CA,2023-04-21 11:43:21,4,16
326,Chrome326__0.15585394049045154,0.9320421551936908,Chrome,UK,2023-04-21 11:48:09,3,15
2437,Chrome2437__0.11637622317150353,0.2739790861794944,Chrome,UK,2023-04-21 12:01:16,3,30
1920,Chrome1920__0.8325698158724113,0.16228880097736464,Chrome,US,2023-04-21 12:02:32,7,21
2226,Firefox2226__0.5496900990952338,0.8681445342504419,Firefox,UK,2023-04-21 12:07:18,3,24
1669,Chrome1669__0.9373735195672439,0.14796377740515165,Chrome,AU,2023-04-21 12:16:59,6,\N
3312,Chrome3312__0.05628075092649398,0.13117431422160908,Chrome,US,2023-04-21 12:20:05,2,6
2665,Samsung Internet2665__0.3998818764889587,0.9864704054574491,Samsung Internet,US,2023-04-21 12:27:38,8,40
1629,Edge1629__0.4866582259842325,0.5603064781035358,Edge,AU,2023-04-21 12:30:38,1,8
984,Chrome984__0.5468873810085049,0.9428835460193359,Chrome,US,2023-04-21 12:32:16,11,21
2514,Chrome2514__0.7640922755610262,0.8818678047739195,Chrome,US,2023-04-21 12:42:50,6,55
2741,Chrome2741__0.5255311445255673,0.728749368924654,Chrome,US,2023-04-21 12:45:27,6,30
2088,Chrome2088__0.3651448277814522,0.8487518106307386,Chrome,CA,2023-04-21 12:45:36,7,\N
1292,Chrome1292__0.4448450670445703,0.04221623670524233,Chrome,US,2023-04-21 12:50:17,11,\N
3104,Safari3104__0.07342538971107371,0.22224743095412514,Safari,US,2023-04-21 13:05:41,7,14
1339,Chrome1339__0.09677171879934177,0.7566088774550999,Chrome,AU,2023-04-21 13:06:05,12,55
2525,Safari2525__0.1830956498273444,0.5034175391096041,Safari,US,2023-04-21 13:10:05,5,15
2912,Chrome2912__0.9542940970627938,0.8913957944727491,Chrome,US,2023-04-21 13:14:09,10,76
2360,Chrome2360__0.5185574324659434,0.7191278297854133,Chrome,US,2023-04-21 13:26:09,2,\N
2026,Chrome2026__0.9297593164398197,0.7023535909415617,Chrome,UK,2023-04-21 14:08:58,6,23
1114,Edge1114__0.5848855599548999,0.1973166386580174,Edge,US,2023-04-21 14:13:14,2,8
1513,Chrome1513__0.268514356302175,0.8408842941167598,Chrome,US,2023-04-21 14:14:40,5,10
2625,Chrome2625__0.6134170199563869,0.22542755217783705,Chrome,US,2023-04-21 14:23:37,1,10
1312,Safari1312__0.5683261031477176,0.9024815945345104,Safari,US,2023-04-21 14:25:42,9,\N
3171,Chrome3171__0.4588590108531354,0.09228902756536717,Chrome,US,2023-04-21 15:19:03,8,54
2754,Chrome2754__0.8048885685450873,0.08482449115190782,Chrome,US,2023-04-21 15:24:57,5,20
3167,Chrome3167__0.7194469819023142,0.8374357323358108,Chrome,UK,2023-04-21 15:40:51,5,\N
1743,Edge1743__0.33336907839765595,0.7149722695158465,Edge,US,2023-04-21 16:15:10,8,\N
1772,Edge1772__0.033093775989914365,0.2452939412065276,Edge,US,2023-04-21 16:22:48,4,16
2195,Chrome2195__0.9192915350009381,0.9157828554653424,Chrome,US,2023-04-21 16:28:19,10,44
2372,Chrome2372__0.679818695911117,0.6924592857701768,Chrome,US,2023-04-21 16:31:10,1,8
541,Chrome541__0.6122319782395682,0.8151869125195088,Chrome,US,2023-04-21 16:37:22,5,25
265,Chrome265__0.5758978688133536,0.4795850802884867,Chrome,US,2023-04-21 16:39:22,4,32
1612,Safari1612__0.9762269374033608,0.9969297529092489,Safari,US,2023-04-21 16:40:51,6,\N
1572,Chrome1572__0.6987780787506916,0.8559111294009276,Chrome,US,2023-04-21 17:18:06,1,\N
928,Chrome928__0.03598305079832387,0.6995225158325176,Chrome,CA,2023-04-21 17:31:53,4,28
2752,Safari2752__0.32843639893215526,0.4275274562919402,Safari,US,2023-04-21 17:37:49,2,16
2931,Chrome2931__0.8183569524196319,0.9547297654161926,Chrome,US,2023-04-21 17:40:18,4,4
912,Chrome912__0.4306359205025432,0.5651293928216321,Chrome,US,2023-04-21 17:43:56,10,70
180,Chrome180__0.9247889072018185,0.8713047788527075,Chrome,US,2023-04-21 17:49:32,5,15
2599,Firefox2599__0.7124609215191213,0.07437706003805578,Firefox,AU,2023-04-21 17:50:38,9,19
367,Chrome367__0.4211088282097606,0.5103065616073008,Chrome,UK,2023-04-21 18:07:15,4,24
1021,Safari1021__0.7051326188390838,0.636516248510905,Safari,US,2023-04-21 18:09:50,6,48
699,Chrome699__0.5617668726999554,0.15093879176885228,Chrome,AU,2023-04-21 18:11:43,6,9
2838,Samsung Internet2838__0.30722816805718467,0.17280696451285715,Samsung Internet,CA,2023-04-21 18:12:15,3,3
332,Safari332__0.6247654895547929,0.23287221499695132,Safari,US,2023-04-21 18:18:33,2,12
1847,Samsung Internet1847__0.9868108209612425,0.9253651426614518,Samsung Internet,UK,2023-04-21 18:20:44,11,82
2817,Chrome2817__0.5903564468977831,0.8261215981537793,Chrome,UK,2023-04-22 07:20:25,7,\N
2023,Safari2023__0.3016457434306816,0.519694276537152,Safari,US,2023-04-22 07:36:08,3,21
3342,Chrome3342__0.36437680998732835,0.4623622785805044,Chrome,US,2023-04-22 07:37:17,6,54
653,Chrome653__0.6904363499708015,0.39141920805045416,Chrome,US,2023-04-22 07:37:38,7,58
1511,Safari1511__0.05134973176378588,0.25673405509301617,Safari,US,2023-04-22 07:39:11,5,45
2627,Safari2627__0.20291335121577503,0.43482466608103554,Safari,UK,2023-04-22 08:01:59,1,3
3365,Chrome3365__0.0373624828605017,0.9154704224074612,Chrome,US,2023-04-22 08:13:49,2,4
1868,Chrome1868__0.49156475369047414,0.6325549852451999,Chrome,CA,2023-04-22 08:18:22,4,16
2177,Safari2177__0.42323699835009876,0.7991593472488159,Safari,UK,2023-04-22 08:22:16,5,35
1903,Chrome1903__0.4124923636409539,0.9625370455297484,Chrome,US,2023-04-22 08:32:33,7,56
1151,Chrome1151__0.1557008299730338,0.7143432781640182,Chrome,US,2023-04-22 08:33:39,8,48
775,Chrome775__0.5436042925067519,0.29876797288760715,Chrome,US,2023-04-22 08:34:08,2,10
2465,Chrome2465__0.1255435924307522,0.04301965408813735,Chrome,US,2023-04-22 08:35:42,1,\N
3417,Chrome3417__0.3324764676588374,0.8825125905311246,Chrome,UK,2023-04-22 08:43:20,11,59
1211,Safari1211__0.07345697515389715,0.09823028344510032,Safari,US,2023-04-22 08:48:51,4,32
1390,Chrome1390__0.9038664883558605,0.6718502266267499,Chrome,US,2023-04-22 09:06:43,7,70
3421,Chrome3421__0.3719009839801335,0.8198287283696102,Chrome,US,2023-04-22 09:18:30,2,14
3432,Chrome3432__0.6449689657996787,0.2994710698557379,Chrome,US,2023-04-22 09:21:26,5,35
2089,Samsung Internet2089__0.5757146660076777,0.6645053864702275,Samsung Internet,AU,2023-04-22 09:24:17,4,\N
1340,Safari1340__0.05601364889520832,0.8318430872164242,Safari,US,2023-04-22 09:26:19,7,38
3314,Chrome3314__0.4558435895350055,0.27152964150914016,Chrome,US,2023-04-22 09:30:21,3,\N
3308,Chrome3308__0.9401529422019776,0.7186835147099215,Chrome,CA,2023-04-22 09:35:22,6,48
1846,Samsung Internet1846__0.023096231565321146,0.7091201575079387,Samsung Internet,UK,2023-04-22 10:14:16,5,\N
1234,Edge1234__0.9118169283518949,0.555174379742809,Edge,US,2023-04-22 10:22:09,4,4
2612,Safari2612__0.06996691680075173,0.26752452568223295,Safari,US,2023-04-22 10:29:55,6,26
3182,Chrome3182__0.47874672848728395,0.35418913984947786,Chrome,US,2023-04-22 10:40:19,5,5
2345,Opera2345__0.35978151108884493,0.21543622781837923,Opera,US,2023-04-22 10:44:56,3,12
853,Chrome853__0.2657052025799642,0.219134942796277,Chrome,US,2023-04-22 11:37:36,3,6
1699,Chrome1699__0.2594930323687046,0.6304280495208092,Chrome,AU,2023-04-22 12:03:05,4,32
1785,Chrome1785__0.5553108435690128,0.40098631687533004,Chrome,US,2023-04-22 12:11:33,1,6
1063,Safari1063__0.03598250626569954,0.5827611872772089,Safari,US,2023-04-22 12:23:10,13,61
523,Edge523__0.8187563907096,0.5191810072773995,Edge,US,2023-04-22 12:29:28,2,16
2423,Edge2423__0.6699306242040524,0.01036494885877981,Edge,US,2023-04-22 12:31:13,5,40
2122,Chrome2122__0.9200435160247822,0.42468160246088194,Chrome,US,2023-04-22 12:35:24,5,40
976,Chrome976__0.5994425968514159,0.5372369640736177,Chrome,UK,2023-04-22 12:47:32,2,14
1270,Firefox1270__0.9807058751297624,0.683796847621182,Firefox,US,2023-04-22 12:49:30,2,2
1348,Chrome1348__0.5756004873622369,0.3239295609747166,Chrome,CA,2023-04-22 13:12:04,4,8
1671,Opera1671__0.482313223154486,0.010253995583120012,Opera,US,2023-04-22 13:13:02,7,49
1159,Chrome1159__0.43964411425973715,0.8870610724556534,Chrome,AU,2023-04-22 13:22:20,3,\N
1857,Chrome1857__0.647374627488537,0.5927916404572358,Chrome,UK,2023-04-22 13:24:54,3,21
2172,Chrome2172__0.7893471691314584,0.014652703580869453,Chrome,US,2023-04-22 13:29:30,7,49
2876,Chrome2876__0.4855993862115171,0.6718139166612742,Chrome,UK,2023-04-22 13:34:29,3,3
3017,Safari3017__0.09011104621942012,0.03447366969984844,Safari,UK,2023-04-22 13:34:38,7,\N
3163,Firefox3163__0.8973483209793642,0.3515667306256023,Firefox,US,2023-04-22 13:42:45,8,45
3040,Chrome3040__0.26290226662472294,0.8865638630607102,Chrome,US,2023-04-22 14:03:31,4,16
2539,Chrome2539__0.916003915850357,0.7036240090127655,Chrome,AU,2023-04-22 14:04:36,1,10
1731,Chrome1731__0.322621850251376,0.18627977779102145,Chrome,US,2023-04-22 14:14:43,4,16
2462,Chrome2462__0.7807027715655699,0.8890658812169205,Chrome,US,2023-04-22 14:17:06,3,6
1738,Safari1738__0.7423634174432316,0.2504222238508025,Safari,CA,2023-04-22 14:18:14,3,15
1491,Chrome1491__0.06769862961127515,0.692362145336632,Chrome,US,2023-04-22 14:28:11,4,24
1280,Chrome1280__0.8154071983364233,0.23273070903852888,Chrome,US,2023-04-22 14:30:22,2,\N
381,Chrome381__0.2584701757049104,0.7278780152510176,Chrome,US,2023-04-22 14:36:08,6,60
2932,Chrome2932__0.5873223617465997,0.5259341290237229,Chrome,US,2023-04-22 14:41:22,2,16
1269,Chrome1269__0.47152884428428266,0.4005533470756715,Chrome,AU,2023-04-22 14:46:57,5,15
1085,Safari1085__0.478339423205254,0.6589551060170797,Safari,US,2023-04-22 15:03:32,6,27
639,Safari639__0.5621383184463384,0.13047424300331434,Safari,AU,2023-04-22 15:34:43,11,57
2577,Safari2577__0.10468146914173015,0.40451267329988605,Safari,UK,2023-04-22 15:50:08,14,84
2173,Firefox2173__0.875026446077735,0.198057623198447,Firefox,US,2023-04-22 16:06:29,6,60
1985,Chrome1985__0.0007546832474025766,0.932197422280409,Chrome,US,2023-04-22 16:08:12,6,36
3125,Chrome3125__0.1951212906550257,0.5155673443250683,Chrome,US,2023-04-22 16:19:14,2,16
2129,Chrome2129__0.6381132742380997,0.5336220641793945,Chrome,AU,2023-04-22 16:25:31,7,63
2028,Firefox2028__0.23114653425094445,0.36804884297508256,Firefox,CA,2023-04-22 16:42:44,2,18
622,Chrome622__0.3926833667919618,0.6995367618227688,Chrome,US,2023-04-22 17:13:08,2,20
2558,Chrome2558__0.4842346541401912,0.8810825180383637,Chrome,CA,2023-04-22 17:16:21,7,49
1886,Chrome1886__0.233843347838377,0.27682264573715476,Chrome,UK,2023-04-22 17:21:55,6,12
2818,Chrome2818__0.18571214806472658,0.3125835883566772,Chrome,CA,2023-04-22 17:50:24,6,36
1058,Chrome1058__0.5773130327108849,0.9261480527835433,Chrome,CA,2023-04-22 18:17:33,3,18
1624,Safari1624__0.18451973297106372,0.267928833785795,Safari,US,2023-04-22 18:24:25,4,12
1838,Safari1838__0.8426784801292944,0.06009872393988425,Safari,CA,2023-04-22 18:25:18,7,21
1941,Safari1941__0.3884601750032308,0.009504460915166213,Safari,US,2023-04-22 18:27:48,15,94
3312,Chrome3312__0.05628075092649398,0.9439338646963098,Chrome,US,2023-04-22 18:38:09,7,36
2436,Chrome2436__0.25036418189653986,0.7230628005774209,Chrome,UK,2023-04-22 18:41:38,4,4
2545,Chrome2545__0.563230005882221,0.4618463559814212,Chrome,US,2023-04-22 18:41:59,7,28
3469,Chrome3469__0.9017121065708882,0.17884321931461744,Chrome,AU,2023-04-22 18:44:42,7,20
1578,Chrome1578__0.908198106000143,0.4008806422644515,Chrome,CA,2023-04-22 18:49:23,3,21
2754,Safari2754__0.8048885685450873,0.7602948213340459,Safari,US,2023-04-23 07:14:37,5,35
2277,Safari2277__0.645565824615471,0.17477984330313623,Safari,UK,2023-04-23 07:23:38,7,23
156,Chrome156__0.7382553094122755,0.03122110607501316,Chrome,UK,2023-04-23 07:28:34,3,6
2180,Edge2180__0.9045700636256502,0.6682193220214696,Edge,US,2023-04-23 07:37:55,4,28
3316,Safari3316__0.6675584019896892,0.8406170532117345,Safari,UK,2023-04-23 07:50:14,10,36
2773,Chrome2773__0.287136197469251,0.06729034814637158,Chrome,US,2023-04-23 08:25:33,13,56
1192,Safari1192__0.9495085266210457,0.38781548601799987,Safari,US,2023-04-23 08:33:36,1,7
3069,Chrome3069__0.230374376014981,0.35841483785018435,Chrome,AU,2023-04-23 08:38:16,2,16
3222,Chrome3222__0.8481351174974727,0.9587256269624076,Chrome,US,2023-04-23 08:50:24,5,40
3662,Edge3662__0.989678923925984,0.7585771242013497,Edge,US,2023-04-23 09:02:11,2,10
2470,Chrome2470__0.9496869745745669,0.36450533827457954,Chrome,US,2023-04-23 09:16:13,6,54
2586,Chrome2586__0.9600786866191391,0.3843685633830245,Chrome,UK,2023-04-23 09:22:01,3,30
2093,Chrome2093__0.2903606215033252,0.35301538266539856,Chrome,US,2023-04-23 09:24:56,1,4
1714,Chrome1714__0.008138931391236337,0.1362590595313684,Chrome,US,2023-04-23 09:45:51,4,8
223,Chrome223__0.9345558995402519,0.7312282461678392,Chrome,US,2023-04-23 09:48:08,3,6
3241,Firefox3241__0.17337351384031408,0.8479113354897787,Firefox,US,2023-04-23 09:49:32,3,18
1117,Chrome1117__0.6768864893290869,0.08217876972682636,Chrome,UK,2023-04-23 10:01:38,3,9
356,Chrome356__0.12742982623142418,0.4754392098315108,Chrome,UK,2023-04-23 10:10:41,5,33
2817,Chrome2817__0.5903564468977831,0.8986776247628114,Chrome,UK,2023-04-23 10:33:27,3,21
3079,Chrome3079__0.36298495685902465,0.6648352517587222,Chrome,AU,2023-04-23 10:42:19,4,\N
3152,Chrome3152__0.5659064185754266,0.6233620207655042,Chrome,US,2023-04-23 11:02:31,4,\N
3563,Chrome3563__0.9525786242253909,0.8146025611431136,Chrome,US,2023-04-23 11:14:13,5,\N
3528,Samsung Internet3528__0.35138605438667203,0.506882809363743,Samsung Internet,CA,2023-04-23 11:15:08,2,4
1491,Chrome1491__0.06769862961127515,0.4191886582018287,Chrome,US,2023-04-23 11:21:25,5,25
3546,Chrome3546__0.6621489472238846,0.14524124219085466,Chrome,UK,2023-04-23 11:27:43,4,4
1114,Chrome1114__0.5848855599548999,0.7709333291718448,Chrome,US,2023-04-23 11:35:30,5,20
878,Chrome878__0.593462848590357,0.9894950721510762,Chrome,CA,2023-04-23 11:35:37,7,42
245,Chrome245__0.9225238462350303,0.36561418239313714,Chrome,US,2023-04-23 12:08:52,9,54
1544,Chrome1544__0.5270963366883648,0.7057091715623713,Chrome,US,2023-04-23 12:10:28,4,28
485,Opera485__0.6159016354821156,0.031540371022361846,Opera,US,2023-04-23 12:12:01,4,36
915,Chrome915__0.37106902500599825,0.718151209984031,Chrome,US,2023-04-23 12:12:58,4,4
3352,Chrome3352__0.8590003225758531,0.8365451565739643,Chrome,US,2023-04-23 12:27:53,3,30
628,Chrome628__0.7242175277736627,0.95995976468052,Chrome,CA,2023-04-23 12:35:52,13,80
2847,Chrome2847__0.500350926694795,0.7925202211568929,Chrome,UK,2023-04-23 13:05:56,11,69
3637,Chrome3637__0.5322338727029043,0.7156735689568505,Chrome,UK,2023-04-23 13:09:30,3,24
1586,Firefox1586__0.02096363940337187,0.632200047430798,Firefox,UK,2023-04-23 13:09:39,10,63
3413,Edge3413__0.7580656994817041,0.8820108505108906,Edge,US,2023-04-23 13:17:15,5,25
2807,Chrome2807__0.8632873433131019,0.9373878191277232,Chrome,UK,2023-04-23 13:24:58,2,10
3449,Chrome3449__0.23058427800500492,0.4203976303600159,Chrome,AU,2023-04-23 13:31:52,5,45
1648,Chrome1648__0.26209367240561354,0.9934689156499601,Chrome,CA,2023-04-23 13:34:56,6,12
774,Chrome774__0.35001615303023037,0.9316407754021894,Chrome,US,2023-04-23 13:50:53,4,24
3544,Chrome3544__0.5161008547126382,0.7588064933679517,Chrome,US,2023-04-23 14:17:17,1,2
1754,Chrome1754__0.13225055914798411,0.6564977484476187,Chrome,US,2023-04-23 14:28:23,12,64
1196,Chrome1196__0.5036775940990879,0.09596652278404938,Chrome,UK,2023-04-23 14:30:32,2,\N
948,Chrome948__0.40086804252462893,0.09447208672422724,Chrome,CA,2023-04-23 14:39:58,12,82
2966,Firefox2966__0.32941549319968244,0.05163099795918091,Firefox,UK,2023-04-23 14:40:15,3,\N
1929,Safari1929__0.022052369610572997,0.6480095693114538,Safari,AU,2023-04-23 15:17:27,3,15
2813,Edge2813__0.43233918551370265,0.5430023596812341,Edge,US,2023-04-23 15:31:30,2,16
3140,Chrome3140__0.7592033537246956,0.30489537413878454,Chrome,US,2023-04-23 15:33:23,4,36
1422,Chrome1422__0.3171417833745538,0.278370498129783,Chrome,US,2023-04-23 15:42:40,6,18
616,Chrome616__0.3527564799224261,0.33274151462311363,Chrome,UK,2023-04-23 15:47:12,5,25
3506,Safari3506__0.5944256986119598,0.4447887236440351,Safari,UK,2023-04-23 15:47:17,3,25
890,Safari890__0.2663151350612314,0.15394839995961318,Safari,US,2023-04-23 16:17:03,13,96
2198,Chrome2198__0.2378650700158753,0.9972110947361412,Chrome,CA,2023-04-23 16:22:53,3,3
1816,Chrome1816__0.8271276559901428,0.6399744101494067,Chrome,UK,2023-04-23 16:32:39,1,\N
632,Chrome632__0.5218078098828394,0.7936948227102989,Chrome,US,2023-04-23 16:42:00,6,36
664,Chrome664__0.8775371121416866,0.8217500501840571,Chrome,US,2023-04-23 17:11:49,3,24
385,Chrome385__0.21901917068616505,0.6866949458434024,Chrome,US,2023-04-23 17:21:37,1,6
3009,Firefox3009__0.055879608146601756,0.9998436897036709,Firefox,AU,2023-04-23 17:43:17,3,15
422,Safari422__0.7115398005187985,0.39376811615991114,Safari,US,2023-04-23 17:49:56,9,37
861,Chrome861__0.31716263328732297,0.0424081291975098,Chrome,US,2023-04-23 18:06:05,6,\N
2218,Chrome2218__0.5355279074283785,0.19718877573813987,Chrome,CA,2023-04-23 18:06:31,4,36
3474,Chrome3474__0.9155502544767102,0.11499126386874825,Chrome,US,2023-04-23 18:12:27,8,36
954,Samsung Internet954__0.3644569123172352,0.7575290771662893,Samsung Internet,US,2023-04-23 18:15:50,2,20
3495,Safari3495__0.799614199287549,0.966884314542698,Safari,US,2023-04-23 18:19:18,7,14
3525,Chrome3525__0.6730904581249073,0.6184990028392356,Chrome,US,2023-04-23 18:19:40,2,2
2790,Chrome2790__0.5126910886721121,0.06144486576377228,Chrome,US,2023-04-23 18:38:00,2,4
416,Chrome416__0.9262993057382389,0.7791870983254741,Chrome,UK,2023-04-23 18:48:38,2,\N
462,Safari462__0.9256577880828465,0.6046726333388708,Safari,US,2023-04-23 18:49:17,4,20
1148,Chrome1148__0.16917940326809378,0.2579453341338651,Chrome,CA,2023-04-24 07:05:27,14,14
478,Samsung Internet478__0.2754423494715412,0.3576633787146086,Samsung Internet,CA,2023-04-24 07:14:33,3,27
3769,Safari3769__0.28662521836023336,0.10434995061401797,Safari,AU,2023-04-24 07:23:52,9,40
3651,Chrome3651__0.3267429584547974,0.5806498021501574,Chrome,US,2023-04-24 07:30:11,7,56
2340,Chrome2340__0.5627563550542702,0.2793624407717088,Chrome,US,2023-04-24 07:41:16,2,6
690,Chrome690__0.6516932744597015,0.3332465298279894,Chrome,US,2023-04-24 07:41:31,8,\N
2907,Safari2907__0.20857398723127774,0.9231582441430297,Safari,UK,2023-04-24 07:48:25,6,22
1003,Safari1003__0.16623851985421423,0.6054384315249588,Safari,US,2023-04-24 07:49:44,5,23
644,Safari644__0.6456782413287196,0.5373816932787117,Safari,US,2023-04-24 08:00:56,3,27
1983,Safari1983__0.31985290365939,0.7086564404640936,Safari,US,2023-04-24 08:07:44,7,70
1649,Chrome1649__0.8797780948507816,0.053602725662215134,Chrome,AU,2023-04-24 08:19:46,7,42
1557,Chrome1557__0.6426364467028631,0.07154983236809431,Chrome,UK,2023-04-24 08:24:18,12,24
2162,Chrome2162__0.37487602047258406,0.8649478034719127,Chrome,US,2023-04-24 08:28:30,5,15
27,Chrome27__0.9881957672794193,0.7862105812609415,Chrome,UK,2023-04-24 08:33:23,11,104
2432,Chrome2432__0.3827917624663193,0.042290991851837045,Chrome,US,2023-04-24 08:37:29,7,56
3554,Edge3554__0.2363592699154724,0.15015400824620606,Edge,US,2023-04-24 08:45:07,1,\N
2005,Safari2005__0.5405590314523256,0.7126118994802686,Safari,US,2023-04-24 08:47:32,5,15
3525,Edge3525__0.6730904581249073,0.926005007122563,Edge,US,2023-04-24 09:03:46,5,5
1965,Chrome1965__0.6708639845127049,0.1277339571607381,Chrome,US,2023-04-24 09:05:41,4,20
2876,Chrome2876__0.4855993862115171,0.06341328295604076,Chrome,UK,2023-04-24 09:11:35,5,\N
2863,Chrome2863__0.12476619130457678,0.3884103466171063,Chrome,US,2023-04-24 09:17:19,7,28
1992,Chrome1992__0.9642286177448136,0.47995138845058527,Chrome,US,2023-04-24 09:24:43,9,66
499,Safari499__0.450252788414341,0.9591704208085385,Safari,AU,2023-04-24 09:29:11,8,\N
2866,Safari2866__0.30974306343367064,0.4032933715242235,Safari,UK,2023-04-24 09:33:51,7,49
2755,Chrome2755__0.14046157118735692,0.842131853865407,Chrome,US,2023-04-24 09:36:09,5,10
1609,Samsung Internet1609__0.46286891360117943,0.5458156217004615,Samsung Internet,AU,2023-04-24 10:12:18,7,28
3403,Safari3403__0.2482762682906392,0.45620964529348385,Safari,US,2023-04-24 10:12:53,12,76
1723,Firefox1723__0.33556334977476476,0.2830692458631876,Firefox,US,2023-04-24 10:17:44,4,8
879,Safari879__0.9663735979509003,0.24154696839880474,Safari,AU,2023-04-24 10:17:56,5,30
1052,Chrome1052__0.9171246716302901,0.05729563198344789,Chrome,US,2023-04-24 10:26:51,6,36
1412,Safari1412__0.37727237874479713,0.4864351049378526,Safari,US,2023-04-24 10:32:55,5,10
